Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,5d,1m,3m,6m,1y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,Interval_Dice,Alpha_Dice,Grid_Score,Max_Divergence_Score,Y3_Beat_VOO_Score,Y3_Premium_Score,Y3_Premium_Wins,Y3_Premium_Total,Y3_Confidence,Beat_Score
337,KEY,Financials,-31.6,42.4,9.5,5.6,10.2,7.3,8.1,12.7,29.9,9.4,0.9,-31.6,40.9,-88.1,1.4,0.0,-67.3,109.4,287.0,287.0,305.0,305.0,0.0,0.0,337.0,337.0,-10,30.88907073069194,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,287.0,287.0,305.0,305.0,0.0,0.0,,0.0,0.0,0.0,0.0,337.0,337.0,,,,,,,111111110,000000001,118.0,0.0,22.2,0.0,0.0,9.0,1.0,118.0
338,MTB,Financials,-29.8,42.0,16.9,8.0,12.6,8.2,9.7,11.1,18.5,9.0,3.9,-29.8,29.4,-72.2,1.5,0.0,-52.8,111.2,279.0,279.0,297.0,297.0,0.0,0.0,338.0,338.0,85,54.958400966710485,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,279.0,279.0,297.0,297.0,0.0,0.0,,0.0,0.0,0.0,0.0,338.0,338.0,,,,,,,111111110,000000001,118.0,0.0,22.2,0.0,0.0,9.0,1.0,118.0
339,NSC,Industrials,-19.3,29.9,13.8,6.8,2.8,-0.2,1.7,3.0,2.7,-13.9,-27.0,-19.3,59.6,-52.6,1.3,0.0,-61.5,121.7,260.0,260.0,278.0,278.0,0.0,0.0,339.0,339.0,123,70.0318971174726,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,260.0,260.0,278.0,278.0,0.0,0.0,,0.0,0.0,0.0,0.0,339.0,339.0,,,,,,,110111000,111100000,118.0,0.0,88.9,0.0,0.0,9.0,1.0,118.0
340,PAYX,Industrials,-86.2,13.2,4.9,4.3,4.4,2.6,-4.0,-19.6,-46.3,-63.1,-71.7,-86.2,70.8,-109.7,3.2,0.0,-4.8,54.8,418.0,418.0,449.0,449.0,0.0,0.0,340.0,340.0,-12,-4.120945827726235,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,418.0,418.0,449.0,449.0,0.0,0.0,,0.0,0.0,0.0,0.0,340.0,340.0,,,,,,,111000000,111111000,118.0,0.0,133.3,0.0,0.0,9.0,1.0,118.0
341,PSA,Real Estate,-62.3,20.5,7.7,4.6,10.0,6.4,9.9,4.6,-14.8,-32.4,-36.1,-62.3,40.3,-88.1,2.0,0.0,-149.1,78.7,341.0,341.0,370.0,370.0,0.0,0.0,341.0,341.0,7,104.63315214219051,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,341.0,341.0,370.0,370.0,0.0,0.0,,0.0,0.0,0.0,0.0,341.0,341.0,,,,,,,111110000,001111000,118.0,0.0,88.9,0.0,0.0,9.0,1.0,118.0
342,TROW,Financials,-94.2,9.4,5.1,5.0,7.7,9.3,5.6,1.7,-16.9,-43.4,-67.4,-94.2,82.7,-112.0,2.0,0.0,-693.0,46.8,434.0,434.0,463.0,463.0,0.0,0.0,342.0,342.0,8,893.210212259188,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,434.0,434.0,463.0,463.0,0.0,0.0,,0.0,0.0,0.0,0.0,342.0,342.0,,,,,,,111110000,111100000,118.0,0.0,88.9,0.0,0.0,9.0,1.0,118.0
343,USO,Unknown,-57.0,49.5,-8.6,-6.3,-10.1,3.1,29.0,40.7,28.1,20.0,25.0,-57.0,18.6,-129.8,3.3,0.0,-52.85624559912563,88.2,326.0,326.0,361.0,361.0,0.0,0.0,343.0,343.0,-59,0.0,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,326.0,326.0,361.0,361.0,0.0,0.0,,0.0,0.0,0.0,0.0,343.0,343.0,1705716992.0,1.706,543.0,other,equity,data_raw,001111110,000011001,118.0,0.0,66.7,0.0,0.0,9.0,1.0,118.0
344,WEC,Utilities,-46.7,21.8,11.7,8.5,6.7,-0.1,2.8,1.8,3.5,-10.6,-30.8,-46.7,69.9,-78.6,1.6,0.0,-158.5,94.3,312.0,312.0,338.0,338.0,0.0,0.0,344.0,344.0,174,240.01403164671336,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,312.0,312.0,338.0,338.0,0.0,0.0,,0.0,0.0,0.0,0.0,344.0,344.0,,,,,,,110111000,111000001,118.0,0.0,88.9,0.0,0.0,9.0,1.0,118.0
345,XLV,Index,-65.7,22.3,16.2,9.9,10.8,3.3,0.8,1.7,-18.9,-34.5,-47.2,-65.7,23.0,-90.5,2.2,0.0,-145.4,75.3,355.0,355.0,385.0,385.0,0.0,0.0,345.0,345.0,83,490.3712660574297,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,355.0,355.0,385.0,385.0,0.0,0.0,,0.0,0.0,0.0,0.0,345.0,345.0,,,,,,,111110000,111010000,118.0,0.0,88.9,0.0,0.0,9.0,1.0,118.0
346,CBRE,Real Estate Services,-2.6,27.8,14.4,7.0,4.9,-3.1,-11.4,-16.3,-10.6,-17.5,-11.8,-2.6,80.4,-34.0,1.4,0.0,87.2,138.4,227.0,227.0,244.0,244.0,0.0,0.0,346.0,346.0,-11,-126.07201226668779,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,227.0,227.0,244.0,244.0,0.0,0.0,,0.0,0.0,0.0,0.0,346.0,346.0,,,,,,,110000000,110101010,95.8,0.0,111.1,22.2,1.0,9.0,1.0,118.0
347,VRSK,Industrials,-108.1,14.0,6.8,7.4,1.2,-6.8,-14.0,-29.0,-58.2,-70.0,-89.4,-108.1,50.5,-133.4,2.8,0.0,-22.0,32.9,474.0,474.0,501.0,501.0,0.0,0.0,347.0,347.0,-8,12.915779698462899,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,474.0,474.0,501.0,501.0,0.0,0.0,,0.0,0.0,0.0,0.0,347.0,347.0,,,,,,,110000000,111100100,95.8,0.0,111.1,22.2,1.0,9.0,1.0,118.0
348,AES,Utilities,-102.2,12.9,3.1,2.9,2.6,-6.0,-4.1,3.6,-20.6,-54.0,-76.2,-102.2,86.7,-129.6,1.5,0.0,-575.9,38.8,458.0,458.0,486.0,486.0,0.0,0.0,348.0,348.0,5,203.87812488351403,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,458.0,458.0,486.0,486.0,0.0,0.0,,0.0,0.0,0.0,0.0,348.0,348.0,,,,,,,110010000,111010000,95.69999999999999,0.0,88.9,22.2,1.0,9.0,1.0,117.9
349,BALL,Packaging Materials,-115.7,12.5,6.6,9.6,9.4,-0.8,4.4,3.9,-23.3,-51.4,-83.9,-115.7,78.1,-143.0,2.1,0.0,-617.0,25.3,493.0,493.0,517.0,517.0,0.0,0.0,349.0,349.0,36,811.233447389191,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,493.0,493.0,517.0,517.0,0.0,0.0,,0.0,0.0,0.0,0.0,349.0,349.0,,,,,,,110110000,111000000,95.69999999999999,0.0,66.7,22.2,1.0,9.0,1.0,117.9
350,MAA,Real Estate,-97.3,12.9,8.5,8.8,11.0,6.1,2.4,-5.1,-28.2,-54.6,-71.5,-97.3,56.2,-119.4,3.2,0.0,-361.2,43.6,446.0,446.0,476.0,476.0,0.0,0.0,350.0,350.0,43,779.6639359074215,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,446.0,446.0,476.0,476.0,0.0,0.0,,0.0,0.0,0.0,0.0,350.0,350.0,,,,,,,111100000,011100000,95.69999999999999,0.0,66.7,22.2,1.0,9.0,1.0,117.9
351,NXPI,Semiconductors,-14.0,44.3,-18.4,-9.0,-7.2,7.9,14.5,14.8,-6.1,-14.2,-9.3,-14.0,56.6,-69.4,2.8,0.0,-18.8,127.0,246.0,246.0,264.0,264.0,0.0,0.0,351.0,351.0,-187,-8.99731594290468,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,246.0,246.0,264.0,264.0,0.0,0.0,,0.0,0.0,0.0,0.0,351.0,351.0,,,,,,,001110000,001111000,95.69999999999999,0.0,88.9,22.2,1.0,9.0,1.0,117.9
352,APA,Oil & Gas E&P,-90.9,22.5,3.1,2.5,-13.8,-14.1,2.4,24.2,-5.3,-28.2,-14.5,-90.9,62.8,-136.0,2.6,0.0,-328.4,50.1,428.0,428.0,457.0,457.0,0.0,0.0,352.0,352.0,5,44.032066069953885,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,428.0,428.0,457.0,457.0,0.0,0.0,,0.0,0.0,0.0,0.0,352.0,352.0,,,,,,,100110000,000011000,73.5,0.0,44.4,44.4,2.0,9.0,1.0,117.9
353,BKNG,Travel Services,-230.7,3.8,2.3,8.2,8.4,-47.9,-71.5,-90.1,-124.2,-146.2,-174.3,-230.7,73.4,-240.0,1.6,0.0,666.6,-89.7,598.0,598.0,598.0,598.0,0.0,0.0,353.0,353.0,-57,-1098.8440070376423,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,598.0,598.0,598.0,598.0,0.0,0.0,,0.0,0.0,0.0,0.0,353.0,353.0,,,,,,,110000000,000001110,73.5,0.0,66.7,44.4,2.0,9.0,1.0,117.9
354,PYPL,Financials,-180.4,2.4,1.9,6.8,-5.7,-8.4,-17.4,-33.1,-64.3,-97.3,-133.3,-180.4,284.2,-191.3,2.5,0.0,-4610.5,-39.4,585.0,585.0,588.0,588.0,0.0,0.0,354.0,354.0,-54,389.5,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,585.0,585.0,588.0,588.0,0.0,0.0,,0.0,0.0,0.0,0.0,354.0,354.0,,,,,,,100000000,111100000,73.5,0.0,88.9,44.4,2.0,9.0,1.0,117.9
355,TMUS,Telecommunication Services,-21.8,9.3,4.4,3.2,-2.4,-11.4,-12.3,-22.3,-29.9,-32.2,-34.9,-21.8,136.2,-37.5,2.0,0.0,573.9,119.2,265.0,265.0,283.0,283.0,0.0,0.0,355.0,355.0,-35,-528.566229968097,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,265.0,265.0,283.0,283.0,0.0,0.0,,0.0,0.0,0.0,0.0,355.0,355.0,,,,,,,100000000,101010100,73.5,0.0,88.9,44.4,2.0,9.0,1.0,117.9
356,XLE,Index,-22.5,40.6,4.7,2.7,-5.9,-10.3,-2.0,4.4,-9.9,-9.2,10.9,-22.5,63.6,-80.5,1.5,0.0,-27.0,118.5,268.0,268.0,285.0,285.0,0.0,0.0,356.0,356.0,-35,3.324104510558019,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,268.0,268.0,285.0,285.0,0.0,0.0,,0.0,0.0,0.0,0.0,356.0,356.0,,,,,,,100010010,000011000,73.5,0.0,44.4,44.4,2.0,9.0,1.0,117.9
357,CARR,Industrials,5.2,27.5,7.2,5.1,12.3,12.7,18.6,9.0,-10.2,-10.6,,5.2,46.3,-102.3,2.1,0.0,-83.4,79.2,340.0,340.0,229.0,229.0,0.0,0.0,357.0,357.0,45,41.435281945482615,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,340.0,340.0,229.0,229.0,0.0,0.0,,0.0,0.0,0.0,0.0,357.0,357.0,,,,,,,1111100-1,-----0000,87.0,30.0,0.0,0.0,0.0,4.0,0.667,117.0
358,MRSH,Financials,-73.1,12.7,8.3,6.7,4.2,-5.0,-9.4,-19.7,-47.9,-59.0,-65.0,-73.1,65.4,-92.6,3.5,0.0,94.8,67.9,378.0,378.0,410.0,410.0,0.0,0.0,358.0,358.0,5,-219.94162545192262,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,378.0,378.0,410.0,410.0,0.0,0.0,,0.0,0.0,0.0,0.0,358.0,358.0,,,,,,,110000000,111111-00,114.2,0.0,133.3,0.0,0.0,9.0,1.0,114.2
359,COIN,Financial Data & Stock Exchanges,-38.8,2.6,0.1,-6.1,-18.8,-21.0,-29.1,-46.7,-43.7,-35.2,,-38.8,213.9,-63.7,1.8,0.0,3163.3,18.3,504.0,504.0,324.0,324.0,0.0,0.0,359.0,359.0,-83,-158.74622413468023,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,504.0,504.0,324.0,324.0,0.0,0.0,,0.0,0.0,0.0,0.0,359.0,359.0,,,,,,,0000000-0,------110,77.7,0.0,133.3,33.3,1.0,3.0,0.5,111.0
360,TYL,Technology,-136.4,5.5,5.5,8.1,-10.1,-16.6,-25.5,-41.9,-70.6,-88.0,-109.6,-136.4,77.0,-148.4,2.8,0.0,-79.1,4.6,530.0,530.0,548.0,548.0,0.0,0.0,360.0,360.0,-36,292.5766135209693,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,530.0,530.0,548.0,548.0,0.0,0.0,,0.0,0.0,0.0,0.0,360.0,360.0,,,,,,,100000000,-11100000,65.6,0.0,66.7,44.4,2.0,9.0,1.0,110.0
361,IR,Industrial Machinery,-20.6,22.2,9.2,7.0,10.9,-1.9,-3.9,-8.3,-33.2,-31.7,-26.9,-20.6,89.2,-69.3,2.0,0.0,96.7,94.8,310.0,310.0,281.0,281.0,0.0,0.0,361.0,361.0,-55,3.3462207831394437,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,310.0,310.0,281.0,281.0,0.0,0.0,,0.0,0.0,0.0,0.0,361.0,361.0,,,,,,,110000000,--1111100,109.60000000000001,0.0,142.9,0.0,0.0,7.0,1.0,109.6
362,DLR,Real Estate,-34.6,33.0,10.6,5.2,1.6,1.0,8.1,5.3,6.0,3.5,-13.9,-34.6,38.9,-70.1,1.6,0.0,-64.3,106.4,294.0,294.0,315.0,315.0,0.0,0.0,362.0,362.0,128,48.22782504077078,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,294.0,294.0,315.0,315.0,0.0,0.0,,0.0,0.0,0.0,0.0,362.0,362.0,,,,,,,111111100,00-000100,107.3,0.0,22.2,0.0,0.0,9.0,1.0,107.3
363,UBER,Internet Services & Infrastructure,-10.9,20.4,12.2,9.0,3.7,-0.7,-6.6,-18.3,-20.7,4.8,-9.7,-10.9,67.6,-71.0,1.5,0.0,41.1,74.5,359.0,359.0,257.0,257.0,0.0,0.0,363.0,363.0,1,-87.84723926937482,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,359.0,359.0,257.0,257.0,0.0,0.0,,0.0,0.0,0.0,0.0,363.0,363.0,,,,,,,110000100,----01110,107.3,0.0,120.0,0.0,0.0,5.0,0.833,107.3
364,AON,Insurance Brokers,-59.9,11.8,8.8,6.0,5.4,-1.6,-6.5,-14.2,-35.5,-48.9,-56.9,-59.9,64.2,-76.2,3.1,0.0,-14.7,81.1,336.0,336.0,365.0,365.0,0.0,0.0,364.0,364.0,1,32.576289920290506,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,336.0,336.0,365.0,365.0,0.0,0.0,,0.0,0.0,0.0,0.0,364.0,364.0,,,,,,,110000000,111111000,106.9,0.0,133.3,0.0,0.0,9.0,1.0,106.9
365,CMS,Utilities,-53.9,24.1,15.9,10.0,10.3,2.5,4.1,2.6,0.7,-10.8,-30.1,-53.9,38.9,-82.7,2.0,0.0,-144.8,87.1,328.0,328.0,354.0,354.0,0.0,0.0,365.0,365.0,131,384.2918961778162,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,328.0,328.0,354.0,354.0,0.0,0.0,,0.0,0.0,0.0,0.0,365.0,365.0,,,,,,,111111000,011000000,106.9,0.0,44.4,0.0,0.0,9.0,1.0,106.9
366,CVS,Healthcare,-66.0,50.8,11.0,8.7,22.5,25.5,26.8,31.2,30.1,-2.1,-15.4,-66.0,8.4,-141.5,1.3,0.0,-92.6,75.0,357.0,357.0,387.0,387.0,0.0,0.0,366.0,366.0,-36,41.543467887540885,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,357.0,357.0,387.0,387.0,0.0,0.0,,0.0,0.0,0.0,0.0,366.0,366.0,,,,,,,111111000,000110000,106.9,0.0,44.4,0.0,0.0,9.0,1.0,106.9
367,EVRG,Utilities,-29.8,49.3,18.4,8.3,8.4,2.4,5.6,8.3,23.4,11.7,-2.4,-29.8,19.6,-76.9,1.5,0.0,-51.4,111.2,279.0,279.0,297.0,297.0,0.0,0.0,367.0,367.0,172,53.066159177095564,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,279.0,279.0,297.0,297.0,0.0,0.0,,0.0,0.0,0.0,0.0,367.0,367.0,,,,,,,111111100,000000001,106.9,0.0,22.2,0.0,0.0,9.0,1.0,106.9
368,LNT,Utilities,-35.6,32.4,18.4,8.4,9.0,3.7,7.3,8.5,10.1,-2.8,-17.6,-35.6,29.7,-66.2,1.8,0.0,-90.9,105.4,296.0,296.0,318.0,318.0,0.0,0.0,368.0,368.0,180,180.33045584356123,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,296.0,296.0,318.0,318.0,0.0,0.0,,0.0,0.0,0.0,0.0,368.0,368.0,,,,,,,111111000,010000001,106.9,0.0,44.4,0.0,0.0,9.0,1.0,106.9
369,LUV,Airlines,-101.2,28.8,9.4,10.8,29.0,20.4,21.1,34.5,37.3,3.1,-33.7,-101.2,28.4,-152.9,1.9,0.0,-281.5,39.8,454.0,454.0,484.0,484.0,0.0,0.0,369.0,369.0,-1,209.8553521430494,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,454.0,454.0,484.0,484.0,0.0,0.0,,0.0,0.0,0.0,0.0,369.0,369.0,,,,,,,111111100,000000001,106.9,0.0,22.2,0.0,0.0,9.0,1.0,106.9
370,MMM,Industrials,-74.6,28.4,7.7,4.7,14.4,7.0,3.7,0.8,22.9,10.0,-16.1,-74.6,17.6,-110.5,1.3,0.0,-167.3,66.4,382.0,382.0,414.0,414.0,0.0,0.0,370.0,370.0,1,91.73045081426238,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,382.0,382.0,414.0,414.0,0.0,0.0,,0.0,0.0,0.0,0.0,370.0,370.0,,,,,,,111111100,000000001,106.9,0.0,22.2,0.0,0.0,9.0,1.0,106.9
371,PNW,Utilities,-48.1,35.2,17.0,8.2,9.0,3.7,8.1,8.5,2.6,-0.4,-15.9,-48.1,15.7,-82.2,1.8,0.0,-85.4,92.9,315.0,315.0,341.0,341.0,0.0,0.0,371.0,371.0,180,119.9350467954952,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,315.0,315.0,341.0,341.0,0.0,0.0,,0.0,0.0,0.0,0.0,371.0,371.0,,,,,,,111111000,000000101,106.9,0.0,44.4,0.0,0.0,9.0,1.0,106.9
372,TFC,Financials,-71.8,21.3,11.5,7.1,4.8,0.6,0.7,5.5,19.6,-4.8,-26.8,-71.8,23.0,-96.8,1.6,0.0,-266.6,69.2,373.0,373.0,405.0,405.0,0.0,0.0,372.0,372.0,182,376.42538309790064,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,373.0,373.0,405.0,405.0,0.0,0.0,,0.0,0.0,0.0,0.0,372.0,372.0,,,,,,,111111000,100000001,106.9,0.0,44.4,0.0,0.0,9.0,1.0,106.9
373,ATO,Natural Gas Utilities,-3.0,51.9,13.4,5.6,0.2,-7.2,-5.2,-5.6,-1.1,3.4,-1.7,-3.0,44.9,-54.0,1.3,0.0,3.5,138.0,228.0,228.0,245.0,245.0,0.0,0.0,373.0,373.0,73,-1.620098898318906,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,228.0,228.0,245.0,245.0,0.0,0.0,,0.0,0.0,0.0,0.0,373.0,373.0,,,,,,,110000100,110001101,106.89999999999999,0.0,111.1,0.0,0.0,9.0,1.0,106.9
374,CNC,Healthcare,-116.9,24.0,6.5,10.3,16.0,38.6,45.6,54.6,-14.0,-48.9,-75.3,-116.9,62.8,-173.0,2.0,0.0,-301.9,24.1,497.0,497.0,521.0,521.0,0.0,0.0,374.0,374.0,-34,132.909811121257,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,497.0,497.0,521.0,521.0,0.0,0.0,,0.0,0.0,0.0,0.0,374.0,374.0,,,,,,,111110000,110010000,106.89999999999999,0.0,66.7,0.0,0.0,9.0,1.0,106.9
375,EIX,Electric Utilities,-81.1,27.6,10.8,7.9,10.3,1.8,9.8,17.8,-11.8,-23.4,-38.7,-81.1,15.5,-117.3,2.2,0.0,-173.8,59.9,404.0,404.0,435.0,435.0,0.0,0.0,375.0,375.0,0,148.64016122014152,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,404.0,404.0,435.0,435.0,0.0,0.0,,0.0,0.0,0.0,0.0,375.0,375.0,,,,,,,111110000,001001100,106.89999999999999,0.0,66.7,0.0,0.0,9.0,1.0,106.9
376,IEX,Industrials,-71.9,27.1,5.4,3.6,9.7,8.0,13.3,18.5,-12.9,-35.1,-54.0,-71.9,36.0,-111.7,2.3,0.0,-161.6,69.1,374.0,374.0,406.0,406.0,0.0,0.0,376.0,376.0,-66,57.8041767879476,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,374.0,374.0,406.0,406.0,0.0,0.0,,0.0,0.0,0.0,0.0,376.0,376.0,,,,,,,111110000,110010000,106.89999999999999,0.0,66.7,0.0,0.0,9.0,1.0,106.9
377,KDP,Beverages - Non-Alcoholic,-80.1,19.8,13.5,11.2,14.8,13.5,14.6,8.7,-16.8,-39.8,-59.3,-80.1,41.0,-109.3,2.2,0.0,-225.6,60.9,398.0,398.0,427.0,427.0,0.0,0.0,377.0,377.0,1,600.3505223829213,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,398.0,398.0,427.0,427.0,0.0,0.0,,0.0,0.0,0.0,0.0,377.0,377.0,,,,,,,111110000,110010000,106.89999999999999,0.0,66.7,0.0,0.0,9.0,1.0,106.9
378,SW,Packaging & Containers,-69.7,26.6,10.0,8.9,17.9,8.8,11.7,4.0,-14.8,-29.3,-43.5,-69.7,51.9,-113.0,1.8,0.0,-108.2,71.3,368.0,368.0,398.0,398.0,0.0,0.0,378.0,378.0,4,91.76698814859519,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,368.0,368.0,398.0,398.0,0.0,0.0,,0.0,0.0,0.0,0.0,378.0,378.0,,,,,,,111110000,011100000,106.89999999999999,0.0,66.7,0.0,0.0,9.0,1.0,106.9
379,WAT,Healthcare,-81.4,19.6,9.2,7.9,11.8,12.0,3.2,1.5,-19.4,-41.5,-53.8,-81.4,46.1,-111.9,1.9,0.0,-200.7,59.6,406.0,406.0,436.0,436.0,0.0,0.0,379.0,379.0,47,223.06696995026283,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,406.0,406.0,436.0,436.0,0.0,0.0,,0.0,0.0,0.0,0.0,379.0,379.0,,,,,,,111110000,110010000,106.89999999999999,0.0,66.7,0.0,0.0,9.0,1.0,106.9
380,ACN,IT Consulting & Other Services,-170.6,3.0,3.0,3.4,-29.9,-37.5,-46.1,-55.8,-89.6,-111.0,-133.1,-170.6,86.6,-178.1,2.3,0.0,-1036.8,-29.6,577.0,577.0,581.0,581.0,0.0,0.0,380.0,380.0,-47,1985.9855818201602,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,577.0,577.0,581.0,581.0,0.0,0.0,,0.0,0.0,0.0,0.0,380.0,380.0,,,,,,,100000000,011111000,84.69999999999999,0.0,111.1,22.2,1.0,9.0,1.0,106.9
381,BSX,Medical Devices,-127.7,2.5,2.5,0.3,-13.4,-28.8,-42.5,-56.2,-74.5,-79.5,-97.0,-127.7,89.6,-132.7,1.8,0.0,1679.4,13.3,512.0,512.0,533.0,533.0,0.0,0.0,381.0,381.0,-47,-311.4952387858575,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,512.0,512.0,533.0,533.0,0.0,0.0,,0.0,0.0,0.0,0.0,381.0,381.0,,,,,,,100000000,110001110,84.69999999999999,0.0,111.1,22.2,1.0,9.0,1.0,106.9
382,SPGI,Financial Data & Exchanges,-61.7,5.9,3.1,1.9,-2.8,-8.3,-16.2,-25.1,-44.0,-56.6,-71.0,-61.7,95.4,-71.1,1.9,0.0,359.4,79.3,339.0,339.0,368.0,368.0,0.0,0.0,382.0,382.0,-44,-428.5559293755733,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,339.0,339.0,368.0,368.0,0.0,0.0,,0.0,0.0,0.0,0.0,382.0,382.0,,,,,,,100000000,111101000,84.69999999999999,0.0,111.1,22.2,1.0,9.0,1.0,106.9
383,ABT,Medical Devices,-105.1,11.1,7.3,9.1,7.6,-7.4,-16.3,-28.6,-49.5,-69.1,-90.2,-105.1,74.9,-127.0,2.6,0.0,-190.1,35.9,468.0,468.0,497.0,497.0,0.0,0.0,383.0,383.0,0,413.84896602654646,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,468.0,468.0,497.0,497.0,0.0,0.0,,0.0,0.0,0.0,0.0,383.0,383.0,,,,,,,110000000,111100000,84.6,0.0,88.9,22.2,1.0,9.0,1.0,106.8
384,ADM,Farm Products,-62.5,23.1,5.2,4.8,-0.6,-0.0,8.2,15.6,-3.0,-31.2,-35.9,-62.5,93.3,-108.6,1.6,0.0,-238.3,78.5,342.0,342.0,371.0,371.0,0.0,0.0,384.0,384.0,-32,75.56616076276026,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,342.0,342.0,371.0,371.0,0.0,0.0,,0.0,0.0,0.0,0.0,384.0,384.0,,,,,,,100110000,001011000,84.6,0.0,66.7,22.2,1.0,9.0,1.0,106.8
385,LEN,Residential Construction,-90.3,10.0,5.6,6.8,6.1,-3.5,-12.0,-22.9,-56.6,-63.8,-69.2,-90.3,109.4,-112.6,2.3,0.0,118.1,50.7,427.0,427.0,456.0,456.0,0.0,0.0,385.0,385.0,7,-206.5405340574924,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,427.0,427.0,456.0,456.0,0.0,0.0,,0.0,0.0,0.0,0.0,385.0,385.0,,,,,,,110000000,000111100,84.6,0.0,88.9,22.2,1.0,9.0,1.0,106.8
