Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,5d,1m,3m,6m,1y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,Interval_Dice,Alpha_Dice,High_52W,Pct_From_52W_High,At_52W_High
205,VRTX,Biotechnology,-16.2,28.1,4.7,3.2,6.2,-3.4,-4.6,-7.0,-28.7,-20.7,-29.2,-16.2,96.1,-59.6,1.8,0.0,82.2691651514144,128.8,237.0,237.0,252.0,252.0,85.69,85.69,276.04,276.04,37,-8.597908887495635,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,237.0,237.0,252.0,252.0,85.69,85.69,274.0,0.0,0.0,-6.0,0.0,276.04,276.04,116494145870.26,116.494,105.0,large,equity,data_raw,110000000,110001100,507.92,-9.63,False
206,COR,Biotechnology,74.7,43.2,-2.0,-1.5,-2.4,-16.0,-21.6,-22.7,-20.4,-2.4,33.9,74.7,218.4,-33.7,1.2,344.1,143.0700483657183,219.7,145.0,145.0,147.0,147.0,51.78,51.78,276.58,276.58,-18,-5.309659047148756,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,145.0,145.0,147.0,147.0,51.78,51.78,489.0,58.0,0.0,0.0,0.0,276.58,276.58,53910923402.9,53.911,228.0,large,equity,data_raw,000000011,00-111110,377.54,-26.61,False
207,MSI,Public Safety Technology,43.4,27.9,-4.2,-2.7,-5.6,-14.2,-10.0,-16.7,-28.0,-22.1,-10.8,43.4,183.0,-10.2,1.4,345.6,262.73339347743666,188.4,164.0,164.0,169.0,169.0,72.89,72.89,277.19,277.19,-40,25.33339347743666,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,164.0,164.0,169.0,169.0,72.89,72.89,452.0,14.0,0.0,25.0,0.0,277.19,277.19,66514431733.71,66.514,193.0,large,equity,data_raw,000000001,111111100,490.24,-18.26,False
208,ETH-USD,Cryptocurrency,110.5,11.0,0.9,4.3,-19.2,-22.5,-31.3,-46.7,-66.8,-82.2,48.4,110.5,1484.0,-71.9,1.7,3210.6,3321.469192144134,221.2,143.0,143.0,127.0,127.0,72.26,72.26,279.96,279.96,22,-175.77278932398303,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,143.0,143.0,127.0,127.0,72.26,72.26,569.0,58.0,0.0,-2.0,0.0,279.96,279.96,209353069844.17,209.353,,crypto,crypto,data_raw,100000011,--1110010,4531.7168,-61.72,False
209,PSX,Oil & Gas Refining & Marketing,25.2,55.3,-10.8,-6.8,-6.5,-7.6,1.4,8.6,-0.9,21.0,38.3,25.2,106.9,-74.9,1.4,15.9,7.969081395338402,170.2,184.0,184.0,192.0,192.0,66.22,66.22,280.72,280.72,-67,1.827590013853186,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,184.0,184.0,192.0,192.0,66.22,66.22,238.0,4.0,0.0,25.0,0.0,280.72,280.72,67024306559.27,67.024,191.0,large,equity,data_raw,000110111,010011100,190.61,-12.3,False
210,LII,HVAC Equipment,-24.4,17.2,1.2,0.9,0.7,-4.5,-3.8,-13.2,-29.0,-13.0,-20.5,-24.4,101.7,-50.5,1.7,0.0,177.13868424900156,120.6,252.0,252.0,268.0,268.0,64.67,64.67,283.07,283.07,11,-11.348540614069833,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,252.0,252.0,268.0,268.0,64.67,64.67,352.0,10.0,0.0,0.0,0.0,283.07,283.07,17960610974.71,17.961,427.0,other,equity,data_raw,110000000,1-00011-0,575.5,-10.32,False
211,CFG,Banks - Regional,0.1,60.6,-2.5,-1.2,6.5,3.3,4.8,14.2,46.0,29.7,28.7,0.1,47.4,-71.4,1.6,-41.7,-26.360414473911227,145.1,206.0,206.0,218.0,218.0,47.99,47.99,283.34,283.34,-11,3.8662377011246143,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,206.0,206.0,218.0,218.0,47.99,47.99,129.0,0.0,0.0,0.0,0.0,283.34,283.34,28240055570.55,28.24,329.0,other,equity,data_raw,011111111,100010001,68.79,-2.92,False
212,SNA,Tools & Accessories,-6.3,50.1,-5.2,-1.5,2.2,-3.1,-1.1,0.9,-5.5,0.2,11.7,-6.3,29.6,-41.8,1.4,0.0,-0.09061788044337263,138.7,222.0,222.0,236.0,236.0,74.67,74.67,283.62,283.62,-23,0.021168271496551566,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,222.0,222.0,236.0,236.0,74.67,74.67,227.0,0.0,0.0,0.0,0.0,283.62,283.62,19749999000.04,19.75,410.0,other,equity,data_raw,010010110,000011100,400.88,-4.89,False
213,NXPI,Semiconductors,-0.7,54.8,-4.2,-2.1,-1.9,14.7,21.9,22.5,1.5,-5.9,1.0,-0.7,56.6,-69.4,2.7,0.0,-11.276398346213082,144.3,209.0,209.0,222.0,222.0,74.06,74.06,285.41,285.41,24,0.16344507977679434,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,209.0,209.0,222.0,222.0,74.06,74.06,82.0,0.0,0.0,25.0,0.0,285.41,285.41,75286878839.72,75.287,165.0,large,equity,data_raw,001111010,001111000,339.95,-12.28,False
214,HCA,Hospitals,41.4,33.0,0.7,0.3,-2.9,-17.9,-22.3,-21.1,-21.2,-19.2,2.5,41.4,180.8,-26.7,1.3,307.1,159.40208505028767,186.4,167.0,167.0,173.0,173.0,49.89,49.89,286.29,286.29,-5,-25.52271161429769,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,167.0,167.0,173.0,173.0,49.89,49.89,495.0,58.0,0.0,0.0,0.0,286.29,286.29,86109337580.4,86.109,141.0,large,equity,data_raw,100000011,111111010,556.52,-30.25,False
215,MCHP,Semiconductors,-20.9,50.1,-1.5,-1.1,2.2,14.7,27.2,30.7,2.8,-14.5,-20.7,-20.9,64.3,-105.7,2.0,0.0,-43.2132663405195,124.1,246.0,246.0,262.0,262.0,78.06,78.06,286.36,286.36,19,6.5487089243088334,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,246.0,246.0,262.0,262.0,78.06,78.06,64.0,0.0,0.0,0.0,0.0,286.36,286.36,51015081465.77,51.015,238.0,large,equity,data_raw,011111000,001111000,105.91,-11.14,False
216,IVZ,Asset Management,-35.1,62.2,-0.6,-0.4,7.4,5.4,5.6,22.1,48.2,29.0,32.5,-35.1,8.3,-104.9,1.7,0.0,-51.328820681757875,109.9,273.0,273.0,293.0,293.0,57.41,57.41,286.91,286.91,-13,8.234911964451257,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,273.0,273.0,293.0,293.0,57.41,57.41,107.0,0.0,0.0,0.0,0.0,286.91,286.91,12762510354.76,12.763,471.0,other,equity,data_raw,011111110,000010001,29.815,-3.44,False
217,AJG,Insurance Brokers,-6.2,10.9,-1.1,-1.1,4.1,-4.6,-12.1,-26.7,-50.4,-52.2,-43.3,-6.2,215.4,-33.0,2.0,0.0,1025.295787194647,138.8,220.0,220.0,234.0,234.0,76.07,76.07,288.97,288.97,-13,55.91451874214454,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,220.0,220.0,234.0,234.0,76.07,76.07,434.0,18.0,0.0,0.0,0.0,288.97,288.97,55522595839.05,55.523,222.0,large,equity,data_raw,010000000,111111100,307.11,-29.64,False
218,DAL,Industrials,-49.0,45.7,-1.5,-0.9,9.8,11.3,13.1,24.1,31.5,34.5,13.2,-49.0,13.2,-100.5,1.6,0.0,-78.76102520915657,96.0,303.0,303.0,330.0,330.0,45.67,45.67,289.92,289.92,-7,10.693125526188197,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,303.0,303.0,330.0,330.0,45.67,45.67,86.0,0.0,0.0,0.0,0.0,289.92,289.92,54037784465.0,54.038,226.0,large,equity,data_raw,011111110,100000101,87.38,-5.87,False
219,QCOM,Semiconductors,32.2,49.9,1.1,0.7,6.4,27.4,25.7,22.5,8.7,-3.3,-2.7,32.2,125.7,-59.8,1.8,-14.6,11.813399765871086,177.2,176.0,176.0,184.0,184.0,75.47,75.47,293.17,293.17,-4,1.1312120910245422,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,176.0,176.0,184.0,184.0,75.47,75.47,58.0,0.0,0.0,25.0,0.0,293.17,293.17,224470381286.62,224.47,58.0,cap100,equity,data_raw,111111001,111110000,259.92,-18.06,False
220,NI,"Electric, Gas and Multi-Utilities",-26.9,49.2,-2.3,-0.9,0.2,-5.5,-2.7,-2.2,10.6,12.3,3.3,-26.9,17.0,-68.5,1.3,0.0,-26.871560057609912,118.1,255.0,255.0,273.0,273.0,47.41,47.41,294.01,294.01,-15,0.6771382140653266,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,255.0,255.0,273.0,273.0,47.41,47.41,283.0,4.0,0.0,0.0,0.0,294.01,294.01,22423373708.12,22.423,387.0,other,equity,data_raw,010001110,000001101,48.98,-4.51,False
221,RF,Regional Banks,-21.9,27.7,-4.6,-2.0,3.4,0.1,0.2,1.9,5.0,-9.3,-5.2,-21.9,47.5,-51.4,1.4,0.0,-56.47026031507034,123.1,247.0,247.0,263.0,263.0,63.32,63.32,294.07,294.07,-19,0.7694642124451931,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,247.0,247.0,263.0,263.0,63.32,63.32,192.0,0.0,0.0,0.0,0.0,294.07,294.07,24449323438.16,24.449,366.0,other,equity,data_raw,011111000,100010001,31.53,-9.13,False
222,BLDR,Building Materials,36.7,9.0,-0.8,-2.0,0.3,-13.3,-24.3,-38.7,-78.4,-75.4,-36.7,36.7,761.1,-34.7,1.4,2388.0,3364.9784907129338,181.7,171.0,171.0,179.0,179.0,75.33,75.33,295.63,295.63,-12,141.9002904365434,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,171.0,171.0,179.0,179.0,75.33,75.33,523.0,58.0,0.0,0.0,0.0,295.63,295.63,8189608892.99,8.19,520.0,other,equity,data_raw,010000001,011111100,131.5,-42.1,False
223,MO,Tobacco,-7.1,67.5,-11.1,-4.1,-3.8,-5.9,0.7,1.7,20.6,24.2,31.2,-7.1,23.0,-68.4,1.3,0.0,-10.608418745446746,137.9,224.0,224.0,238.0,238.0,48.17,48.17,295.82,295.82,-22,-2.10058353681854,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,224.0,224.0,238.0,238.0,48.17,48.17,255.0,4.0,0.0,25.0,0.0,295.82,295.82,115138995557.15,115.139,107.0,large,equity,data_raw,000111110,000010101,74.555,-7.52,False
224,TRV,Property & Casualty Insurance,-14.2,48.3,2.0,0.6,2.9,-2.7,-2.4,-2.6,-0.3,1.8,4.1,-14.2,23.6,-48.7,1.4,0.0,-7.195754640418914,130.8,234.0,234.0,250.0,250.0,75.7,75.7,296.55,296.55,0,0.15192235504203655,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,234.0,234.0,250.0,250.0,75.7,75.7,245.0,0.0,0.0,0.0,0.0,296.55,296.55,65084162743.97,65.084,197.0,large,equity,data_raw,110000110,000011100,313.12,-2.25,False
225,XRP-USD,Cryptocurrency,37.0,10.0,1.0,4.1,-11.7,-17.9,-28.8,-48.2,-2.3,9.3,52.9,37.0,898.4,-75.3,1.6,2726.3,2043.8937832538982,147.7,200.0,200.0,178.0,178.0,38.93,38.93,298.13,298.13,8,-50.046044402535244,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,,200.0,200.0,178.0,178.0,38.93,38.93,560.0,58.0,0.0,25.0,0.0,298.13,298.13,73204987223.14,73.205,,crypto,crypto,data_raw,100000111,--0110111,2.8808,-59.05,False
226,ACGL,Insurance - Diversified,-10.6,24.7,1.3,0.9,1.0,-7.5,-9.1,-11.8,-31.9,-15.3,-4.7,-10.6,110.1,-49.5,1.4,0.0,144.02564802374746,134.4,226.0,226.0,242.0,242.0,85.22,85.22,299.77,299.77,9,-6.317292189415923,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,226.0,226.0,242.0,242.0,85.22,85.22,395.0,14.0,0.0,-4.0,0.0,299.77,299.77,32273117203.19,32.273,309.0,other,equity,data_raw,110000000,010011100,103.39,-10.66,False
227,IBM,IT Consulting & Other Services,-1.5,51.9,-6.3,-3.6,-2.0,-1.1,-9.3,-13.0,3.0,21.2,27.0,-1.5,67.4,-74.9,1.3,0.0,13.776559047441705,143.5,213.0,213.0,227.0,227.0,49.1,49.1,300.45,300.45,-64,3.5133124879480366,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,213.0,213.0,227.0,227.0,49.1,49.1,366.0,10.0,0.0,25.0,0.0,300.45,300.45,246578908944.6,246.579,51.0,cap100,equity,data_raw,000001110,000011110,332.41,-21.08,False
228,EXPD,Air Freight & Logistics,-28.6,38.1,-6.7,-3.5,4.7,2.9,0.8,9.8,-4.0,-18.0,-24.0,-28.6,44.4,-72.8,1.8,0.0,-47.66754848009404,116.4,260.0,260.0,279.0,279.0,71.26,71.26,301.26,301.26,-29,0.49604686684647703,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,260.0,260.0,279.0,279.0,71.26,71.26,156.0,0.0,0.0,0.0,0.0,301.26,301.26,21006363950.96,21.006,397.0,other,equity,data_raw,011110000,111111000,168.52,-4.69,False
229,DDOG,Software-Infrastructure,66.1,50.9,-1.4,-1.3,21.2,53.6,53.5,50.4,49.2,41.1,,66.1,147.3,-87.1,2.7,-71.4,-24.181605358934053,149.2,198.0,198.0,150.0,150.0,61.53,61.53,301.63,301.63,-10,-2.270579520961963,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,198.0,198.0,150.0,150.0,61.53,61.53,30.0,0.0,11.0,25.0,0.0,301.63,301.63,74975052216.1,74.975,168.0,large,equity,data_raw,0111111-1,----00001,278.705,-18.68,False
230,GM,Automobiles,-18.9,53.7,-4.5,-2.3,0.4,-3.3,-5.1,9.0,36.5,25.1,16.8,-18.9,32.7,-83.2,1.8,0.0,-41.540203539077275,126.1,243.0,243.0,259.0,259.0,47.35,47.35,301.9,301.9,-16,-4.919216128136554,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,243.0,243.0,259.0,259.0,47.35,47.35,216.0,0.0,0.0,25.0,0.0,301.9,301.9,71754517869.1,71.755,177.0,large,equity,data_raw,010011110,100000011,87.6,-9.16,False
231,CSX,Industrials,-0.9,37.5,-7.9,-4.1,0.4,-0.4,8.2,14.9,5.7,-8.2,-18.0,-0.9,65.1,-59.9,2.5,0.0,-47.910795820435666,144.1,211.0,211.0,224.0,224.0,98.63,98.63,303.18,303.18,-33,-5.966082977703337,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,211.0,211.0,224.0,224.0,98.63,98.63,140.0,0.0,0.0,0.0,0.0,303.18,303.18,84675387100.86,84.675,143.0,large,equity,data_raw,010111000,10-000000,48.025,-5.11,False
232,CEG,Electric Utilities,75.4,25.1,4.9,5.4,-6.6,-14.4,-19.6,-27.1,6.3,,,75.4,236.9,0.0,1.3,560.0,442.3950097369037,130.6,235.0,235.0,146.0,146.0,43.58,43.58,305.13,305.13,59,-81.9730032572877,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,235.0,235.0,146.0,146.0,43.58,43.58,500.0,58.0,26.0,-2.0,0.0,305.13,305.13,95406950676.96,95.407,128.0,large,equity,data_raw,100001--1,------110,412.7,-35.26,False
233,GD,Aerospace & Defense,-24.5,49.5,2.1,0.8,5.7,-0.5,-0.3,0.8,2.9,2.9,8.0,-24.5,19.3,-66.9,1.3,0.0,-29.34794523467929,120.5,253.0,253.0,269.0,269.0,77.06,77.06,306.16,306.16,3,2.186538869086366,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,253.0,253.0,269.0,269.0,77.06,77.06,195.0,0.0,0.0,0.0,0.0,306.16,306.16,98120181117.95,98.12,125.0,large,equity,data_raw,110011110,000011000,369.7,-1.86,False
234,GL,Insurance - Life,-40.1,60.8,4.0,2.8,12.1,10.7,13.2,13.3,13.2,3.2,-10.7,-40.1,15.6,-125.1,1.2,0.0,-43.59210724592719,104.9,285.0,285.0,306.0,306.0,80.86,80.86,306.26,306.26,24,8.594753373370622,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,285.0,285.0,306.0,306.0,80.86,80.86,93.0,0.0,0.0,-6.0,0.0,306.26,306.26,13296665321.25,13.297,467.0,other,equity,data_raw,111111100,000011000,171.75,-0.29,True
235,160580.KS,Copper,-36.8,38.3,-0.7,-0.4,4.5,2.0,3.2,12.3,9.3,-4.0,-7.8,-36.8,32.3,-78.9,1.7,0.0,-75.05147861680192,108.2,276.0,276.0,296.0,296.0,67.67,67.67,306.82,306.82,37,-5.591126408595784,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,276.0,276.0,296.0,296.0,67.67,67.67,145.0,0.0,0.0,0.0,0.0,306.82,306.82,1935000000.0,1.935,,etf,etf,data_raw,011111000,000010001,17930.0,-4.52,False
236,MCO,Credit Rating & Analytics,-12.7,12.5,3.8,1.9,-1.1,-5.9,-10.9,-16.7,-27.6,-32.9,-41.1,-12.7,88.4,-27.0,1.5,0.0,334.6397826179208,132.3,230.0,230.0,246.0,246.0,82.71,82.71,308.61,308.61,39,-84.5473437294093,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,230.0,230.0,246.0,246.0,82.71,82.71,420.0,22.0,0.0,0.0,0.0,308.61,308.61,79690884757.59,79.691,152.0,large,equity,data_raw,100000000,111101100,546.88,-16.58,False
237,Q,Technology,43.1,100.0,6.1,,43.7,45.6,,,,,,43.1,46.3,-16.0,1.7,5.3,5.3,43.4,437.0,437.0,170.0,170.0,17.5,17.5,308.65,308.65,-6,0.0,,,,,,,,,437.0,437.0,170.0,170.0,17.5,17.5,56.0,0.0,71.0,0.0,0.0,308.65,308.65,32807640776.58,32.808,306.0,other,equity,data_raw,-11-----1,--------1,171.52,-8.63,False
238,JBHT,Airlines,-18.2,63.3,-12.0,-7.6,1.5,5.7,17.2,42.0,21.9,1.6,-1.3,-18.2,39.4,-116.6,2.4,0.0,-34.701222015188996,126.8,241.0,241.0,258.0,258.0,76.81,76.81,309.41,309.41,-54,-6.018254109481543,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,241.0,241.0,258.0,258.0,76.81,76.81,77.0,0.0,0.0,25.0,0.0,309.41,309.41,25200518088.83,25.201,357.0,other,equity,data_raw,011111100,000111000,293.54,-8.96,False
239,TEL,Electronic Components,-9.6,37.6,2.3,0.9,1.9,-5.5,-8.6,-8.0,3.3,-3.5,-3.0,-9.6,51.0,-45.6,1.6,0.0,-26.876888628408153,135.4,225.0,225.0,240.0,240.0,67.46,67.46,310.36,310.36,40,-1.530022336017776,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,225.0,225.0,240.0,240.0,67.46,67.46,351.0,4.0,0.0,0.0,0.0,310.36,310.36,61940287657.0,61.94,204.0,large,equity,data_raw,110001000,100110010,252.56,-15.98,False
240,MSFT,Software,36.1,22.7,-3.9,-2.9,-13.3,-12.1,-18.4,-29.0,-43.4,-46.2,-42.6,36.1,201.5,-12.1,1.4,563.4,420.5718805454451,181.1,172.0,172.0,180.0,180.0,55.27,55.27,310.47,310.47,-28,125.48120362621091,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,172.0,172.0,180.0,180.0,55.27,55.27,510.0,58.0,0.0,25.0,0.0,310.47,310.47,2814708220896.38,2814.708,3.0,cap10,equity,data_raw,000000001,111111010,553.72,-31.57,False
241,BLK,Asset Management,-16.5,22.5,6.8,2.5,1.3,-2.1,-5.3,-10.5,-10.5,-16.7,-15.7,-16.5,46.8,-35.5,1.6,0.0,35.63486997439286,128.5,238.0,238.0,253.0,253.0,92.53,92.53,310.98,310.98,29,-24.855224349117947,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,238.0,238.0,253.0,253.0,92.53,92.53,317.0,10.0,0.0,-4.0,0.0,310.98,310.98,164141316046.8,164.141,74.0,cap100,equity,data_raw,110000000,001110100,1219.9399,-13.33,False
242,EQIX,Data Center REITs,-28.4,39.7,4.6,3.2,1.9,1.2,15.3,17.5,-1.3,-11.4,-26.8,-28.4,57.8,-85.6,2.4,0.0,-51.584422422482874,116.6,259.0,259.0,278.0,278.0,91.71,91.71,311.81,311.81,60,-2.2048621034767137,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,259.0,259.0,278.0,278.0,91.71,91.71,113.0,0.0,0.0,-4.0,0.0,311.81,311.81,107354468359.21,107.354,114.0,large,equity,data_raw,111110000,011100000,1128.6801,-3.56,False
243,META,Internet Content & Information,21.6,43.2,0.1,0.2,-6.4,-12.1,-17.1,-25.8,-19.6,25.7,17.8,21.6,170.6,-91.5,1.2,231.8,125.28281996757909,166.6,185.0,185.0,194.0,194.0,42.78,42.78,314.78,314.78,14,16.48570329059784,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,185.0,185.0,194.0,194.0,42.78,42.78,485.0,58.0,0.0,25.0,0.0,314.78,314.78,1246431592367.12,1246.432,11.0,cap100,equity,data_raw,100000111,0-1101110,759.16,-25.24,False
244,LINK-USD,Cryptocurrency,300.1,4.6,0.1,1.9,-11.9,-16.1,-24.9,-45.5,-69.9,-87.8,-73.6,300.1,7258.0,-53.1,1.6,16714.2,5000.0,410.8,68.0,68.0,69.0,69.0,118.36,118.36,315.31,315.31,3,19.504968962134626,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,,68.0,68.0,69.0,69.0,118.36,118.36,551.0,58.0,0.0,25.0,0.0,315.31,315.31,5816799744.0,5.817,,crypto,crypto,data_raw,100000001,--1100010,22.7512,-64.84,False
245,KEY,Financials,-41.5,34.7,-0.6,-0.4,5.5,2.5,3.1,7.4,23.0,2.2,-7.4,-41.5,40.9,-88.1,1.4,0.0,-91.06499037436964,103.5,290.0,290.0,312.0,312.0,67.36,67.36,317.21,317.21,-6,13.471933519562441,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,290.0,290.0,312.0,312.0,67.36,67.36,153.0,0.0,0.0,0.0,0.0,317.21,317.21,24393731766.15,24.394,367.0,other,equity,data_raw,011111100,000000001,23.35,-3.21,False
246,WST,Healthcare,-36.5,14.3,-1.0,-1.5,4.7,10.9,13.5,14.8,-26.7,-53.0,-62.1,-36.5,240.6,-82.2,1.5,0.0,-86.66089862986681,108.5,275.0,275.0,295.0,295.0,86.22,86.22,319.82,319.82,-2,-3.1658418058889453,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,275.0,275.0,295.0,295.0,86.22,86.22,99.0,0.0,0.0,0.0,0.0,319.82,319.82,22860855007.33,22.861,381.0,other,equity,data_raw,011110000,111110000,336.82,-3.93,False
247,USO,Unknown,-57.0,49.5,-8.6,-6.3,-10.1,3.1,29.0,40.7,28.1,20.0,25.0,-57.0,18.6,-129.8,3.3,0.0,-55.34616317814709,88.2,316.0,316.0,346.0,346.0,47.7,47.7,320.0,320.0,9,21.041983107664727,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,316.0,316.0,346.0,346.0,47.7,47.7,78.0,0.0,0.0,25.0,0.0,320.0,320.0,1705716992.0,1.706,542.0,other,equity,data_raw,001111110,000011001,154.08,-18.59,False
248,DD,Specialty Chemicals,-54.9,40.6,-0.8,-0.6,1.9,-4.3,1.1,20.4,17.8,12.6,4.6,-54.9,17.9,-103.7,2.3,0.0,-102.1926107261303,90.1,311.0,311.0,341.0,341.0,58.36,58.36,320.76,320.76,36,8.883260519050978,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,311.0,311.0,341.0,341.0,58.36,58.36,155.0,0.0,0.0,0.0,0.0,320.76,320.76,19422541094.93,19.423,413.0,other,equity,data_raw,010111110,000010001,52.66,-8.94,False
249,COP,Oil & Gas,0.2,28.7,-5.0,-4.9,-7.0,-12.6,-3.8,0.4,-25.9,-28.9,3.5,0.2,179.6,-71.5,1.4,20.3,46.69758178140995,145.2,205.0,205.0,217.0,217.0,92.53,92.53,321.43,321.43,-54,2.516739754693589,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,205.0,205.0,217.0,217.0,92.53,92.53,361.0,4.0,0.0,25.0,0.0,321.43,321.43,135486475403.09,135.486,90.0,cap100,equity,data_raw,000010011,100011000,135.87,-18.15,False
250,CB,Insurance - Property & Casualty,-24.2,34.3,0.2,0.0,2.9,-4.5,-2.5,-1.0,-7.0,-6.9,-3.0,-24.2,25.9,-49.7,1.6,0.0,-18.590098778140437,120.8,251.0,251.0,267.0,267.0,89.86,89.86,322.46,322.46,16,-0.2695746605805063,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,251.0,251.0,267.0,267.0,89.86,89.86,251.0,0.0,0.0,0.0,0.0,322.46,322.46,127202597049.53,127.203,94.0,cap100,equity,data_raw,010000000,000011100,345.67,-5.12,False
251,456680.KS,China EV Leverage,25.2,48.4,0.1,0.0,-14.3,-12.4,-8.6,7.5,28.2,,,25.2,33.0,-88.2,1.4,0.0,-39.1843164199061,63.3,374.0,374.0,192.0,192.0,20.6,20.6,322.65,322.65,43,-6.538520784299045,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,374.0,374.0,192.0,192.0,20.6,20.6,385.0,4.0,26.0,-2.0,0.0,322.65,322.65,597000000.0,0.597,,etf,etf,data_raw,000011--1,--------1,12985.0,-22.49,False
252,DXCM,Healthcare,-65.1,7.6,-1.9,-4.5,7.0,1.8,0.5,-8.4,-51.0,-80.5,-99.2,-65.1,399.3,-102.9,1.9,0.0,162.59788706822096,82.9,325.0,325.0,366.0,366.0,96.05,96.05,322.8,322.8,-27,7.870411590607034,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,325.0,325.0,366.0,366.0,96.05,96.05,218.0,0.0,0.0,0.0,0.0,322.8,322.8,27485733447.06,27.486,335.0,other,equity,data_raw,011100000,111110000,78.91,-7.29,False
